protein_set_id,accession,gene_name,samesets_accessions,subsets_accessions,description,protein_set_score,is_validated,selection_level,#sameset_protein_matches,#subset_protein_matches,coverage,MW,#observable_peptides,#sequences,#specific_sequences,#peptides,#specific_peptides,#peptide_matches,#specific_peptide_matches,peptides_count_UPS1_125amol_R2,peptides_count_UPS1_2500amol_R2,peptides_count_UPS1_50000amol_R2,peptides_count_UPS1_500amol_R2,peptides_count_UPS1_12500amol_R1,peptides_count_UPS1_125amol_R3,peptides_count_UPS1_2500amol_R3,peptides_count_UPS1_50000amol_R3,peptides_count_UPS1_500amol_R3,peptides_count_UPS1_25000amol_R1,peptides_count_UPS1_250amol_R1,peptides_count_UPS1_5000amol_R1,peptides_count_UPS1_50amol_R1,peptides_count_UPS1_12500amol_R2,peptides_count_UPS1_25000amol_R2,peptides_count_UPS1_250amol_R2,peptides_count_UPS1_5000amol_R2,peptides_count_UPS1_50amol_R2,peptides_count_UPS1_12500amol_R3,peptides_count_UPS1_25000amol_R3,peptides_count_UPS1_250amol_R3,peptides_count_UPS1_5000amol_R3,peptides_count_UPS1_50amol_R3,peptides_count_UPS1_125amol_R1,peptides_count_UPS1_2500amol_R1,peptides_count_UPS1_50000amol_R1,peptides_count_UPS1_500amol_R1,psm_count_UPS1_125amol_R2,psm_count_UPS1_2500amol_R2,psm_count_UPS1_50000amol_R2,psm_count_UPS1_500amol_R2,psm_count_UPS1_12500amol_R1,psm_count_UPS1_125amol_R3,psm_count_UPS1_2500amol_R3,psm_count_UPS1_50000amol_R3,psm_count_UPS1_500amol_R3,psm_count_UPS1_25000amol_R1,psm_count_UPS1_250amol_R1,psm_count_UPS1_5000amol_R1,psm_count_UPS1_50amol_R1,psm_count_UPS1_12500amol_R2,psm_count_UPS1_25000amol_R2,psm_count_UPS1_250amol_R2,psm_count_UPS1_5000amol_R2,psm_count_UPS1_50amol_R2,psm_count_UPS1_12500amol_R3,psm_count_UPS1_25000amol_R3,psm_count_UPS1_250amol_R3,psm_count_UPS1_5000amol_R3,psm_count_UPS1_50amol_R3,psm_count_UPS1_125amol_R1,psm_count_UPS1_2500amol_R1,psm_count_UPS1_50000amol_R1,psm_count_UPS1_500amol_R1,raw_abundance_UPS1_125amol_R2,raw_abundance_UPS1_2500amol_R2,raw_abundance_UPS1_50000amol_R2,raw_abundance_UPS1_500amol_R2,raw_abundance_UPS1_12500amol_R1,raw_abundance_UPS1_125amol_R3,raw_abundance_UPS1_2500amol_R3,raw_abundance_UPS1_50000amol_R3,raw_abundance_UPS1_500amol_R3,raw_abundance_UPS1_25000amol_R1,raw_abundance_UPS1_250amol_R1,raw_abundance_UPS1_5000amol_R1,raw_abundance_UPS1_50amol_R1,raw_abundance_UPS1_12500amol_R2,raw_abundance_UPS1_25000amol_R2,raw_abundance_UPS1_250amol_R2,raw_abundance_UPS1_5000amol_R2,raw_abundance_UPS1_50amol_R2,raw_abundance_UPS1_12500amol_R3,raw_abundance_UPS1_25000amol_R3,raw_abundance_UPS1_250amol_R3,raw_abundance_UPS1_5000amol_R3,raw_abundance_UPS1_50amol_R3,raw_abundance_UPS1_125amol_R1,raw_abundance_UPS1_2500amol_R1,raw_abundance_UPS1_50000amol_R1,raw_abundance_UPS1_500amol_R1,125amol 1,2500amol 1,50000amol 1,500amol 1,12500amol 1,25000amol 1,250amol 1,5000amol 1,50amol 1,125amol 2,2500amol 2,50000amol 2,500amol 2,12500amol 2,25000amol 2,250amol 2,5000amol 2,50amol 2,125amol 3,2500amol 3,50000amol 3,500amol 3,12500amol 3,25000amol 3,DDGDG,5000amol 3,50amol 3
22291,Q00764,NA,Q00764,NA,"TPS1_YEAST Alpha,alpha-trehalose-phosphate synthase [UDP-forming] 56 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPS1 PE=1 SV=2",52218,true,2,1,0,0,0,-1,1,1,1,1,2,2,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941892.31,1134595.62,1367064.88,921196.56,1130133.38,756501.88,1139240.88,1305705.5,893312.06,978962.94,932512.25,1091073.38,856753.94,1169625.62,1618326.75,758855.75,1086181,695807.88,1077489.25,1420815.12,770930.69,1085243.62,923865.5,872995.94,988952.81,1482199.75,870435.44,19.845202595092,20.1137467690675,20.3826502832506,19.8131494981596,20.108061620999,19.9008947200776,19.8307631519743,20.0573167025183,19.7085213957951,19.5289841421575,20.1196413906806,20.3163981051053,19.7688047133555,20.1576153875074,20.6260714953937,19.53346614593,20.0508331016047,19.4083294919582,19.7356154188351,19.9155421557819,20.499308456182,19.7313777719159,20.0392420450895,20.4382874090478,19.5562416358896,20.0495875105315,19.8173233081051
22361,P05453,NA,P05453,NA,ERF3_YEAST Eukaryotic peptide chain release factor GTP-binding subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUP35 PE=1 SV=1,51741,true,2,1,0,0,0,-1,4,4,4,4,21,21,NA,1,NA,2,1,1,1,NA,NA,NA,NA,3,NA,NA,2,2,2,NA,2,1,2,1,NA,1,1,NA,2,0,1,0,2,1,2,2,0,0,0,0,4,0,0,2,2,4,0,2,1,3,1,0,2,1,0,2,2222235.25,1988629,2525863.25,2187626,2205180.25,2117865,2244742,2823830,2124394,2125744.5,2106523,1419972.12,1590059.75,2266870.75,3522460.25,2299644.5,1369209.38,1886677.75,1933593.5,2917828,2124769.25,2088510.75,1820905.5,2114573.25,2204679,2753715,2212193.5,21.0835801205441,20.9233427204157,21.2683451031894,21.0609346831103,21.0724651548815,21.0195367745026,21.0064322373273,20.4374311731861,20.6006495482986,21.0141791992409,21.0981182072928,21.4292218075298,21.0186199292194,21.1122707047126,21.7481519955322,21.1329794227861,20.3849116502443,20.8474165968314,21.0119351063196,21.0721371848256,21.392947822565,21.0770461525826,20.8828530977609,21.476463411161,21.0188747423596,20.994043138696,20.7962246216669
22132,P38879,NA,P38879,NA,NACA_YEAST Nascent polypeptide-associated complex subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EGD2 PE=1 SV=3,51192,true,2,1,0,0,0,-1,1,1,1,1,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,1,0,0,2,0,0,0,0,918714.44,896678.19,914900.88,858302.19,931723.62,887171.19,986329.62,1122272.75,792512.5,941263.25,869296.06,1075631.12,804241.25,973940.69,1314045.12,952714.5,1044307,922714.62,1003138.81,1396199.25,778810.56,1126035.62,796121.88,873811.62,961286.5,1141997.25,936974.25,19.8092569790245,19.7742307817742,19.8032559252887,19.7111261539307,19.8295425417755,19.8442387429329,19.7294880801897,20.0367519700903,19.6172688091379,19.7588529906138,19.9117103336874,20.0979919112711,19.5960741649517,19.8934743937175,20.3255833832513,19.8616844208454,19.9941144596509,19.8155249901598,19.7369627653928,19.8746069476093,20.1231277459302,19.8376498746075,19.9360898229736,20.4130734109252,19.5709129203291,20.102821034384,19.6026297873808
22118,P25343,NA,P25343,NA,RV161_YEAST Reduced viability upon starvation protein 161 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RVS161 PE=1 SV=1,50915,true,2,1,0,0,0,-1,1,1,1,1,19,19,1,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,1,1,0,1,0,0,1,0,3,0,2,0,0,4,1,0,0,0,4,0,0,0,0,3,2,0,0,1,799323.12,681555,748757.56,774577.69,789012.75,722560.75,687642.25,819775.44,730658.69,669613.19,614693.44,722270.12,569460.62,698787.06,884787.94,690412.75,662951.69,654186.19,602259.88,761913.69,676466.75,754887.19,794480.94,696595.12,686057.88,857237.44,721815.94,19.6084192934692,19.3784705585041,19.5141391389084,19.5630504227565,19.5896890880002,19.3529684207244,19.2295075631675,19.4621789623855,19.1192365529021,19.4627593631425,19.3912986638032,19.6448692427445,19.4788381169558,19.4144933673986,19.754972195655,19.3970995817577,19.3385442178715,19.319341778601,19.4099608405908,19.3879707704653,19.7093353357937,19.4612714773353,19.2000266303312,19.5392680521272,19.3676594983814,19.5259015392883,19.5996530834413
21948,P53852,NA,P53852,NA,SYC_YEAST Cysteine--tRNA ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YNL247W PE=1 SV=1,50773,true,2,1,0,0,0,-1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,838064.12,597496.25,869757.25,845621.88,592462.75,745319.88,829315.31,846377.88,609968,459312.97,883382.75,697760.31,932506.5,546308.38,959843.31,698715.31,703131.5,921825,567192.5,648258.19,669504.75,597259.25,691070.94,773581.81,733313.62,862748.31,708338.5,19.6767011026898,19.1885701329304,19.7302532741463,19.6896531805793,19.1763649245158,18.8091179971433,19.7526791352817,19.4123720109277,19.830754256089,19.5075002157746,19.6615612006276,19.690942397693,19.2183740327644,19.0593560276058,19.8724393861704,19.4143452268709,19.4234350025064,19.8141333686973,19.5611943461242,19.4840708095659,19.718580217068,19.4340794330023,19.1134789303493,19.3062090024305,19.3527347656505,19.1879977669037,19.3984742885714
22410,P38250,NA,P38250,NA,IST2_YEAST Increased sodium tolerance protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=IST2 PE=1 SV=2,50655,true,2,1,0,0,0,-1,1,1,1,1,2,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2038915.75,2390814.25,2773482.25,2252500.75,2392961.25,1871442.38,2293174.75,2763279.75,2134396.75,2597074.5,2113700.25,2227877.5,2774635.75,2201831.25,2883693,1908433.62,2246617.75,2416874.5,2402415.5,2532142.5,1898881.62,2122478.5,2055410,2053158.75,2398457.75,2769683.5,2064587.75,20.9593707323352,21.1890706161392,21.4032670617177,21.1030961557275,21.1903656043596,21.3084559692623,21.011339367757,21.0872384774953,21.4038669583867,20.8357191989845,21.1289148681383,21.3979501949952,21.0253969442003,21.0702724732323,21.4594861517417,20.8639575762799,21.0993232478733,21.2047111301693,20.9694137500991,21.1936755953125,21.4012896939493,20.9774223071889,21.1960542573992,21.2719271661356,20.85671853718,21.0173185091564,20.9709947714881
21698,P09211ups,NA,P09211ups,NA,GSTP1_HUMAN_UPS Glutathione S-transferase P (Chain 2-210) - Homo sapiens (Human),50555,true,2,1,0,0,0,-1,1,1,1,1,1,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,1,NA,0,0,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,579999.94,525615.38,484090.66,NA,184302.06,504514.53,604403.19,569535.38,474050.5,218565.16,470457.25,489467.47,NA,424868.09,447762.03,576067.56,156240.22,643085.25,519606.09,315787.94,464397.25,108444.88,NA,594373.38,535865.94,568207.38,424404.03,19.1456932254327,19.0036479653274,18.8849177336807,NA,17.4917126709354,17.7377039234746,18.8437041070291,18.9008534559631,NA,18.9445362939311,19.2051517494085,19.1194259405407,18.8546812302245,18.6966554675879,18.772372667984,19.1358784922872,17.2534063602174,19.2946504741982,19.1810099782642,19.0315125947318,19.1160580441203,18.6950788301085,18.987058814309,18.2685965498958,18.8249999035242,16.7266024152019,NA
21990,P36015,NA,P36015,NA,YKT6_YEAST Synaptobrevin homolog YKT6 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YKT6 PE=1 SV=1,50292,true,2,1,0,0,0,-1,2,2,2,2,44,44,2,1,2,NA,1,2,1,2,NA,1,1,1,1,2,1,NA,1,1,2,2,1,1,1,1,1,NA,NA,3,4,2,0,4,4,2,2,0,2,2,4,2,3,3,0,4,5,5,7,2,4,3,4,3,0,0,1083748,665801.38,1078440.88,863796.75,573785.88,1043694.31,532981.25,1155105.88,837992.62,409509.28,827240.88,481816.22,676117.38,871983.88,967782.94,749526.62,498627.28,1094630.75,885801.62,1003265,980451.69,528423.06,1256794.5,1076071,476008.91,577887.62,936236.19,20.0475979003558,19.344732335178,20.0405156596208,19.7203323629108,19.130152940444,18.6435366199741,19.6579479559262,18.8781234361321,19.3669142073988,19.9932677888699,19.0237252550614,20.1395936681948,19.6765780129482,19.7339419391878,19.8843239821633,19.5156201919161,18.9276022895648,20.0620128592568,20.0373418404981,18.8606290527862,19.1404294380414,19.8365130076179,19.7566241101381,19.9362712956029,19.9030870203928,19.011333900563,20.2613173415424
22416,Q06494,NA,Q06494,NA,PLR1_YEAST Putative pyridoxal reductase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPR127W PE=1 SV=1,50,true,2,1,0,0,0,-1,1,1,1,1,14,14,1,NA,NA,1,NA,1,1,NA,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,1,0,2,1,NA,2,1,3,0,0,2,0,3,0,0,1,0,3,0,0,0,0,0,0,289483.5,251330.55,173189.66,262491.72,266764.88,267085.88,315265.75,NA,313905.84,206935.83,373875.5,52924.24,345311.84,226745.05,331522.28,280734.69,280526.75,255074.3,171886.44,218158.17,237781.92,223497.05,291309.19,317549.69,245793.69,202123.39,296553.31,18.1431215941658,17.9392265203259,17.4019932733697,18.0019123897743,18.0252092204761,17.6588239373629,18.5121984091617,15.6916410266146,18.397540276385,18.026944181625,18.2662089207375,NA,18.2599723439451,17.7907115305119,18.3387463045496,18.0988478211469,18.0977788219279,17.9605580220234,18.2766228361089,17.9070883538473,17.6248767564931,18.1779319490541,17.3910962105478,17.735014977937,17.859279496846,17.7698962634362,18.1521916896751
22472,P32623,NA,P32623,NA,CRH2_YEAST Probable glycosidase CRH2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=UTR2 PE=1 SV=3,49851,true,2,1,0,0,0,-1,2,2,2,2,23,23,1,NA,1,2,NA,1,1,1,2,1,1,NA,1,NA,1,NA,1,1,1,1,NA,1,2,2,1,2,NA,1,0,3,3,0,2,1,3,2,1,1,0,1,0,2,0,2,3,1,2,0,1,4,4,1,3,0,1874075.25,1752591,2683112.75,1717563.75,1749953.75,1708078,1990388.25,2851571,1810507.75,1666875,1542961.5,973241,2723989.5,1879588.75,1819046.62,1427363.75,1021736.38,2550202.5,1987575,2056647.25,1611867.75,983753.25,2128403.25,2000614.5,1714918.75,2305927.5,1724530,20.8377474522157,20.7410579247386,21.3554762502544,20.7119322171897,20.738885362509,20.6687144891004,20.5572706335322,19.8924375728171,21.3772897116143,20.703942426978,20.9246184431666,21.4433255235021,20.7879629217045,20.8419856071643,20.7947510873443,20.4449216080256,19.9625915813273,21.2821803788187,20.9320117692924,20.7097087948483,21.1369157236691,20.7177717955278,20.9225778700163,20.9718629376563,20.6203019482731,19.9079369712589,21.0213400809061
21886,P53303,NA,P53303,NA,ZPR1_YEAST Zinc finger protein ZPR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ZPR1 PE=1 SV=1,49666,true,2,1,0,0,0,-1,2,2,2,2,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,1,1,NA,1,1,2,1,3,2,1,1,3,1,1,3,2,1,1,1,0,2,2,2,1,2,1,2,1,2,0,3,3,2581579.25,2277767.75,2299456.5,2788321,2079480.75,2392105,2087838.38,2323424.5,2633416.5,2314588,2336108.75,2344395,2357552.75,1979489.75,2719340.5,2359937.5,2547575.75,2424053.25,2081341.12,2450323.25,2361835.5,2006722.5,2757822.75,2579639.75,2177600.5,2733545.25,2792495.5,21.2998224563357,21.119189221109,21.1328614750969,21.4109652275356,20.9877918991711,21.1423239838659,21.1556760051148,21.160784234874,21.1688586207387,21.189849286475,20.9935786062334,21.1478213343599,21.3285042847698,20.9166971662893,21.3748253778789,21.1703172214392,21.2806936136641,21.2089899606545,21.2987381748265,21.0543078725367,21.3823418268482,21.4131235251866,20.9890820033072,21.2245406534132,21.1714770549743,20.9364096964613,21.3950983046701
21809,P38260,NA,P38260,NA,FES1_YEAST Hsp70 nucleotide exchange factor FES1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FES1 PE=1 SV=1,49208,true,2,1,0,0,0,-1,1,1,1,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,502860.97,525657.5,476258.47,605066.88,587110.69,438086.91,471530.75,511467.28,621213.81,393712.88,472791.28,387303.44,514598.62,524953.44,748126.56,522965.41,530429.94,692676.94,428448.09,644616.62,491326.41,579665.62,619196.31,525155.5,737688.5,528925.69,570661.81,18.9398000561442,19.0037635705453,18.8613852248241,19.2067350913887,19.1632729996793,18.5867843843129,18.8508439016258,18.5631047897687,18.973088062636,18.7408575821353,18.8469923310762,18.9642824241012,19.2447303765977,19.0018299451015,19.5129228248163,18.9963560012689,19.0168026847864,19.4018231201172,19.0023851464763,19.492652219754,19.0127055234321,19.1222764922135,18.7087608950262,19.2980818599836,18.9063222640081,19.1448613962639,19.2400373484376
21985,Q01939,NA,Q01939,NA,PRS8_YEAST 26S proteasome regulatory subunit 8 homolog OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPT6 PE=1 SV=4,48893,true,2,1,0,0,0,-1,3,2,3,2,18,4,1,1,2,1,1,1,NA,2,1,NA,1,2,NA,NA,1,NA,1,1,1,1,NA,1,1,1,1,2,NA,1,1,2,1,1,1,0,3,1,0,2,2,0,0,3,0,1,1,1,1,0,1,2,2,2,2,0,3290811,3328911.25,3562481,3709558,3110778.5,3190143,3450237.25,3186750,3669118.5,3074982.5,3099284,3274357,3298776.75,3046186.25,3808253.75,3289655,3236386,3603605.5,2853294.5,3626105.75,3281818.5,3248476,2900945.5,3234566.75,3622117.25,3257633.5,3862901.25,21.6500117403648,21.6666189775339,21.7644508890948,21.822815866899,21.5688442421366,21.5521467692931,21.5635035303208,21.6427801953669,21.6534997138332,21.6051896644011,21.7182641392237,21.6036544136965,21.8070020687871,21.5385727231444,21.8606981802363,21.6495048597018,21.6259522559163,21.7810096519669,21.6251410544986,21.788401817229,21.6353928719369,21.8812533667604,21.444197230286,21.7899895690824,21.6460640225602,21.6313316158017,21.4680917612343
22241,Q05471,NA,Q05471,NA,SWR1_YEAST Helicase SWR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SWR1 PE=1 SV=1,48874,true,2,1,0,0,0,-1,2,2,2,2,4,4,1,1,1,1,1,NA,1,1,NA,NA,1,1,1,NA,1,1,NA,NA,2,1,1,1,1,1,NA,NA,1,2,2,1,3,1,0,1,1,0,0,1,1,1,0,1,2,0,0,2,1,1,2,1,2,0,0,2,2322752.25,2550021.5,3463219.25,1302001.5,2594040,2717575.5,2630607.75,3422896.5,2417340.5,2685129,2399865.25,2750337.5,2296904.5,2622243.5,3737918.5,2534823,2796255.5,2431293.25,2839590,3716481.5,2373847.25,2613692,2473815.5,2610383,2436360.75,1619196,2348990.5,21.1474038505661,21.2820779802564,21.723682294103,20.3122996799178,21.306769295389,21.3565599697098,21.1945219715686,21.3911772351252,21.1312594433493,21.3738886862557,21.3269647135641,21.7067862387697,21.2049892708359,21.3223702289233,21.8338036828354,21.2734535804828,21.4150647582715,21.2132924835898,21.3158300664117,21.2162963370933,20.6268462004947,21.1636094480082,21.4372512076219,21.8255059958728,21.1787956741618,21.317657711891,21.2383064757982
21701,P09733,NA,P09733,P09734,TBA1_YEAST Tubulin alpha-1 chain OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TUB1 PE=1 SV=2,48854,true,2,1,1,0,0,-1,2,2,2,2,10,10,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,1,NA,1,1,2,0,1,1,2,3,2,2,1,1,1,1,1,1,0,2,1,3,2,1,2,0,1,2,0,2,1,968040.06,814702.38,1026422.69,1071214.38,871342.81,1054960.88,1052088,1031876.88,979226.38,837825.12,983670.06,834869.5,1010669.88,813860.56,1150683.12,874826.62,805680.31,915688.62,961513.12,1099182.62,976944.19,863632.5,1169626.38,1126287.5,768972.62,1121637.38,1131442,19.8847072256221,19.6359135971961,19.969193537293,20.0308158019917,19.7328809004774,19.6762896147359,19.9078149661978,19.671191179309,19.9468804090375,20.0087580713122,20.0048239506216,19.9768394129441,19.9012828986669,19.6344221109076,20.1340591620069,19.7386375950945,19.6198479724091,19.8044975675703,20.1031437110241,19.5525727050121,20.0971749042436,20.1097312003655,19.8749470179404,20.0679996672409,19.8979166219836,19.720058009954,20.1576163249423
21686,Q05812,NA,Q05812,NA,MSC3_YEAST Meiotic sister-chromatid recombination protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSC3 PE=1 SV=1,48539,true,2,1,0,0,0,-1,1,1,1,1,2,2,1,NA,1,1,1,1,1,1,1,1,NA,1,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,1,2,0,2,1,1,2,1,2,1,1,0,1,0,1,0,2,0,NA,1,0,1,1,0,1,0,1,1,5533247,5468757.5,6898492,6021723.5,5426680,6187671.5,5845247,6795745,6406993,4855253,3943417,5723217,116634.02,5479049,5392224,5290705.5,6293300.5,NA,4839876.5,4713951,5685127.5,5616587,6365504.5,4561221.5,5653332.5,6670317.5,6723651.5,22.399694895368,22.3827816597083,22.7178495947086,22.5217450345543,22.3716384077954,22.2111150436165,21.9110148468565,22.4483948780962,16.831629131986,22.5609651762758,22.4788325586912,22.6962002879238,22.6112159836018,22.3854940752752,22.3624489985177,22.3350286836269,22.5853854013982,NA,22.1209888007328,22.4306701207301,22.6693240031139,22.6808135181321,22.2065388037846,22.1685053316406,22.4387612740363,22.4212622916002,22.6018434292175
22160,Q02821,NA,Q02821,NA,IMA1_YEAST Importin subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRP1 PE=1 SV=1,48539,true,2,1,0,0,0,-1,1,1,1,1,17,17,NA,NA,NA,1,1,1,NA,NA,1,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,NA,1,0,0,0,1,2,1,0,0,1,0,1,1,0,0,2,2,2,0,0,1,1,1,0,0,0,0,2,1040247.19,758505.06,876532.94,859770.19,910081.06,903054.38,778480.44,852855.81,906423.31,824301.31,948430.69,942670.69,854337.31,818079.19,951839.81,922663.38,871885.56,908638.19,733686.38,878995.94,940635.31,789326.81,793117.69,1022806.69,1014453.19,872603,1065914.5,19.9884949605874,19.5327992791841,19.7414487827424,19.7135915644222,19.79563552486,19.6528122620693,19.8551828217722,19.8463943462086,19.7044462625317,19.7844533407632,19.5703012652254,19.7019423240908,19.7898254370835,19.6418809771277,19.8603592698561,19.8154448724886,19.7337792598343,19.7933464174781,19.9641020714636,19.9522708655544,19.7349659081302,20.0236602894353,19.4848039779572,19.7454969761475,19.8432759641978,19.5902632265722,19.5971754364331
22493,Q06252,NA,Q06252,NA,YL179_YEAST Uncharacterized protein YLR179C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YLR179C PE=1 SV=1,48471,true,2,1,0,0,0,-1,2,2,2,2,33,33,1,2,NA,1,2,1,2,NA,1,2,1,2,1,NA,1,1,2,1,1,1,1,1,1,2,2,NA,1,1,2,0,1,3,3,3,0,2,2,2,3,2,0,1,3,3,3,1,1,2,1,1,3,2,0,2,8585621,6691432.5,9363317,7767889,7124126,9141478,8175168.5,10198031,7875120.5,6618084,7850737,7529077,8444335,6692027.5,9515428,7612733.5,7436289,9593623,7674945,9604488,7823198,7554562,8955913,9292746,6537975,10039377,9049861,23.0334910577995,22.6738836650063,23.1585882713253,22.8890911546985,22.7642816020421,22.6579821724908,22.9043966648999,22.8440415830738,23.0095523831172,23.1239960093214,22.9628170359115,23.2817872928053,22.9088705681793,22.6740119432767,23.1818371191068,22.8599831437882,22.8261514088076,23.1936443164811,23.1476735443168,22.6404124298425,23.2591664089088,23.1094642028293,22.8717249812387,23.1952772774837,22.899327048417,22.8489166822595,23.0944090828789
22470,P40309,NA,P40309,NA,KHA1_YEAST K(+)/H(+) antiporter 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KHA1 PE=1 SV=1,48239,true,2,1,0,0,0,-1,1,1,1,1,7,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,0,0,NA,NA,NA,NA,2,NA,1,NA,1,NA,199517.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51141.66,NA,NA,268397.88,68048.36,327493.62,NA,NA,NA,NA,325365.34,NA,262059.08,NA,252560.78,NA,17.6061561290767,NA,NA,NA,NA,NA,NA,15.6422113691259,NA,NA,NA,NA,NA,NA,18.0340137505741,16.0542727720153,18.3211072757922,NA,17.9995325717508,NA,17.9462710957768,NA,NA,NA,NA,18.3117010485161
22430,P32335,NA,P32335,NA,"MSS51_YEAST Protein MSS51, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSS51 PE=1 SV=2",47.97,true,2,1,0,0,0,-1,2,2,2,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,352658.25,437347.91,543703.25,449523.75,466006.88,449326.66,450335.25,610146.19,364797.84,230487.98,357657.19,413623.03,616305.38,324165.47,362534.66,512557.44,380269.06,392273.28,329636.56,448271.31,419465.69,346667.59,501480.69,408106.31,449173.34,552720.44,449330.53,18.4279112645951,18.738421873927,19.0524599263449,18.7780378150977,18.8299917290344,17.8143319901823,18.4482179188229,18.6579569897362,19.2332858595161,18.7774051385878,18.7806398835174,19.2187954258328,18.4767376616409,18.3063708980718,18.4677594045154,18.9673541644395,18.5366610355446,18.5814995429022,18.6385854916619,18.7769127757479,19.0761904398772,18.7774175643044,18.3305167351789,18.7740126422501,18.6781932853613,18.403193439527,18.935834623973
